offense_type_id,year,state,num_arrests,total_arrests_that_year,perc_tot_arrests
32,2017,CT,33,39975,0.000825516
42,2005,AR,29,35143,0.0008252
37,2011,AR,45,54591,0.000824312
36,2014,AZ,6,7281,0.000824063
36,2012,AL,1,1214,0.000823723
20,2012,AL,1,1214,0.000823723
10,2017,AR,50,60711,0.000823574
42,2017,AR,50,60711,0.000823574
37,2016,AR,50,61211,0.000816847
57,2015,CO,78,95529,0.000816506
6,2011,MA,57,69868,0.000815824
50,2001,AR,2,2452,0.000815661
7,2001,AR,2,2452,0.000815661
7,2011,AL,1,1227,0.000814996
43,2011,AL,1,1227,0.000814996
3,2001,CO,33,40565,0.000813509
43,2005,MA,47,57784,0.000813374
25,2008,CT,38,46817,0.000811671
15,2015,MA,49,60395,0.000811325
4,2011,CO,63,77660,0.000811228
3,2011,CO,63,77660,0.000811228
37,1999,CO,36,44458,0.000809753
42,2004,AR,24,29703,0.000807999
15,2007,AR,32,39741,0.000805214
8,2017,CO,79,98112,0.000805202
15,2009,CT,36,44723,0.000804955
46,2002,MA,32,39767,0.000804687
57,2018,CO,78,97234,0.000802189
43,2003,AR,12,14975,0.000801336
8,2010,AR,44,54934,0.000800961
25,2012,MA,56,70084,0.000799041
32,2016,CT,31,38905,0.000796813
32,2017,AZ,6,7554,0.000794281
43,2017,AZ,6,7554,0.000794281
50,2006,AR,29,36576,0.00079287
52,2013,AR,42,53050,0.000791706
25,2016,MA,48,60669,0.000791178
37,2017,AR,48,60711,0.000790631
32,2014,AL,1,1270,0.000787402
8,2014,AL,1,1270,0.000787402
36,2014,AL,1,1270,0.000787402
20,2014,AL,1,1270,0.000787402
8,2012,CO,68,86528,0.000785873
8,2015,CO,75,95529,0.000785102
13,2006,CT,23,29297,0.000785063
15,2006,CT,23,29297,0.000785063
15,2017,CO,77,98112,0.000784817
36,2011,AZ,4,5101,0.00078416
52,2011,AZ,4,5101,0.00078416
34,2011,AZ,4,5101,0.00078416
34,2015,AR,45,57544,0.00078201
43,2012,AR,44,56411,0.00077999
29,2002,MA,31,39767,0.000779541
25,2015,MA,47,60395,0.00077821
43,2013,AR,41,53050,0.000772856
3,2016,CT,30,38905,0.000771109
37,2014,AR,40,51925,0.000770342
4,1999,CO,34,44458,0.000764767
4,2008,CO,60,78504,0.000764292
37,1998,CO,39,51040,0.000764107
3,2004,CO,41,53749,0.000762805
4,2009,CO,59,77723,0.000759106
32,2010,CT,33,43523,0.00075822
57,2013,CO,64,84486,0.000757522
30,1991,AL,3,3962,0.000757193
6,2009,MA,53,70221,0.00075476
18,2002,MA,30,39767,0.000754394
18,2001,MA,29,38446,0.000754305
32,2002,CT,18,23946,0.000751691
20,2016,AR,46,61211,0.000751499
3,2012,CO,65,86528,0.000751202
18,2014,MA,49,65425,0.000748949
43,1992,AL,2,2671,0.000748783
18,1992,AL,2,2671,0.000748783
29,1992,AL,2,2671,0.000748783
18,2008,MA,57,76365,0.000746415
18,2015,MA,45,60395,0.000745095
32,1998,CO,38,51040,0.000744514
37,2004,CO,40,53749,0.0007442
55,2004,CO,40,53749,0.0007442
13,2006,MA,45,60545,0.000743249
18,2006,MA,45,60545,0.000743249
6,2012,MA,52,70084,0.000741967
7,2015,AZ,5,6755,0.000740192
8,2010,CO,56,75757,0.000739206
15,2014,CO,68,92163,0.000737823
42,2016,CO,72,97769,0.00073643
3,2003,CO,34,46225,0.000735533
52,2016,AR,45,61211,0.000735162
56,2006,AL,1,1362,0.000734214
7,2006,AL,1,1362,0.000734214
8,2006,AL,1,1362,0.000734214
46,2006,AL,1,1362,0.000734214
32,2013,CT,27,36809,0.000733516
3,2007,CO,54,73811,0.000731598
8,2007,AR,29,39741,0.000729725
29,2010,AL,1,1371,0.000729395
56,2010,AL,1,1371,0.000729395
36,2010,AL,1,1371,0.000729395
32,2002,MA,29,39767,0.000729248
7,2001,MA,28,38446,0.000728294
43,2001,CT,17,23358,0.000727802
57,2014,CO,67,92163,0.000726973
32,2005,MA,42,57784,0.000726845
15,2015,CO,69,95529,0.000722294
8,2013,CO,61,84486,0.000722013
6,2007,MA,48,66532,0.000721457
13,2007,MA,48,66532,0.000721457
7,2007,MA,48,66532,0.000721457
32,2015,CT,25,34965,0.000715001
18,2001,CO,29,40565,0.000714902
8,2011,AR,39,54591,0.000714403
18,2013,AZ,5,7017,0.000712555
32,2003,MA,29,40857,0.000709793
46,2003,MA,29,40857,0.000709793
8,2015,AL,1,1413,0.000707714
7,2015,AL,1,1413,0.000707714
5,2015,AL,1,1413,0.000707714
36,2015,AL,1,1413,0.000707714
43,2015,AL,1,1413,0.000707714
55,1997,CO,34,48132,0.000706391
43,2013,CT,26,36809,0.000706349
57,2017,CO,69,98112,0.000703278
32,2009,MA,49,70221,0.000697797
55,2005,CO,55,78835,0.00069766
34,2013,AR,37,53050,0.000697455
14,2009,AL,1,1441,0.000693963
29,2009,AL,1,1441,0.000693963
6,2005,MA,40,57784,0.000692233
50,2013,AL,1,1445,0.000692042
32,2013,AL,1,1445,0.000692042
46,2013,AL,1,1445,0.000692042
8,2013,AL,1,1445,0.000692042
20,2017,AR,42,60711,0.000691802
34,2012,AR,39,56411,0.000691355
37,2012,AR,39,56411,0.000691355
42,2009,AR,39,56428,0.000691146
8,2009,AR,39,56428,0.000691146
55,2001,CO,28,40565,0.00069025
53,2014,AZ,5,7281,0.000686719
30,2014,AZ,5,7281,0.000686719
8,2014,AZ,5,7281,0.000686719
18,2003,MA,28,40857,0.000685317
18,2001,CT,16,23358,0.00068499
7,2009,MA,48,70221,0.000683556
34,2005,AR,24,35143,0.000682924
50,2012,CO,59,86528,0.00068186
13,2008,MA,52,76365,0.00068094
32,2003,CT,19,27941,0.000680004
32,2006,MA,41,60545,0.000677182
6,2006,MA,41,60545,0.000677182
50,2004,CT,23,34008,0.000676311
32,2001,MA,26,38446,0.000676273
18,2004,MA,34,50284,0.000676159
37,2000,MA,22,32548,0.000675925
13,2017,CO,66,98112,0.000672701
32,2005,CT,22,32783,0.00067108
8,2005,CT,22,32783,0.00067108
43,2012,CO,58,86528,0.000670303
50,2015,CO,64,95529,0.000669954
4,2017,CO,65,98112,0.000662508
36,2017,AZ,5,7554,0.000661901
24,2013,AR,35,53050,0.000659755
34,2009,AR,37,56428,0.000655703
3,2010,AR,36,54934,0.000655332
8,2016,CO,64,97769,0.000654604
43,2017,CO,64,98112,0.000652316
52,1993,CO,1,1534,0.00065189
13,1993,CO,1,1534,0.00065189
42,1993,CO,1,1534,0.00065189
4,1993,CO,1,1534,0.00065189
55,2002,CO,26,39918,0.000651335
43,2013,CO,55,84486,0.000650995
3,2013,CO,55,84486,0.000650995
43,2006,CT,19,29297,0.000648531
15,2005,CO,51,78835,0.000646921
25,2017,MA,37,57296,0.000645769
7,2000,MA,21,32548,0.000645201
32,2000,MA,21,32548,0.000645201
32,2014,CT,23,35703,0.000644204
3,1997,CO,31,48132,0.000644062
4,2001,CO,26,40565,0.000640947
25,2004,AR,19,29703,0.000639666
12,2004,AR,19,29703,0.000639666
3,2000,CO,30,46930,0.00063925
8,2009,AZ,3,4707,0.000637349
20,2012,AZ,3,4742,0.000632644
52,2012,AZ,3,4742,0.000632644
26,2012,AZ,3,4742,0.000632644
19,2006,AZ,1,1584,0.000631313
34,2006,AZ,1,1584,0.000631313
42,2006,AZ,1,1584,0.000631313
46,2006,AZ,1,1584,0.000631313
43,2014,CO,58,92163,0.00062932
43,1999,CT,4,6363,0.000628634
32,2008,MA,48,76365,0.00062856
43,2018,CO,61,97234,0.000627353
13,2018,CO,61,97234,0.000627353
4,1998,CO,32,51040,0.000626959
6,2014,MA,41,65425,0.000626672
17,2013,CT,23,36809,0.000624847
25,2005,MA,36,57784,0.00062301
31,2008,CT,29,46817,0.000619433
3,2014,CO,57,92163,0.000618469
8,2009,CO,48,77723,0.000617578
32,2004,CT,21,34008,0.000617502
42,2018,CO,60,97234,0.000617068
7,2014,AR,32,51925,0.000616273
34,2014,AR,32,51925,0.000616273
35,2007,MA,41,66532,0.000616245
15,2000,CT,9,14625,0.000615385
57,2016,CO,60,97769,0.000613691
57,2012,CO,53,86528,0.000612518
43,2005,CT,20,32783,0.000610072
43,2016,AZ,4,6557,0.000610035
7,2015,AR,35,57544,0.00060823
43,2011,AR,33,54591,0.000604495
50,2016,CO,59,97769,0.000603463
43,2012,CT,23,38194,0.000602189
13,2008,CT,28,46817,0.000598073
4,2005,AR,21,35143,0.000597559
50,2010,CT,26,43523,0.000597385
18,2004,CO,32,53749,0.00059536
43,2015,AZ,4,6755,0.000592154
30,2015,AZ,4,6755,0.000592154
43,2014,CT,21,35703,0.000588186
8,2011,MA,41,69868,0.000586821
18,2007,MA,39,66532,0.000586184
32,2007,MA,39,66532,0.000586184
15,2016,CO,57,97769,0.000583007
42,2006,CT,17,29297,0.000580264
50,2011,CO,45,77660,0.000579449
20,2010,AZ,3,5196,0.000577367
42,2010,AZ,3,5196,0.000577367
7,2010,AZ,3,5196,0.000577367
30,2010,AZ,3,5196,0.000577367
6,2008,MA,44,76365,0.00057618
10,2018,AR,38,66118,0.00057473
34,2006,AR,21,36576,0.000574147
37,2001,MA,22,38446,0.000572231
32,2013,AZ,4,7017,0.000570044
13,2013,AZ,4,7017,0.000570044
36,2013,AZ,4,7017,0.000570044
50,2005,AR,20,35143,0.000569103
3,2008,AR,27,47926,0.000563369
25,2018,MA,30,53546,0.000560266
10,2004,MA,28,50284,0.000556837
43,2015,CO,53,95529,0.000554805
55,2000,CO,26,46930,0.000554017
34,2007,AR,22,39741,0.000553584
25,2010,CT,24,43523,0.000551433
18,2002,CO,22,39918,0.00055113
18,2017,CO,54,98112,0.000550391
50,2017,CO,54,98112,0.000550391
6,2013,MA,38,69368,0.000547803
3,2006,AR,20,36576,0.000546807
3,2001,MA,21,38446,0.000546221
37,2018,AR,36,66118,0.000544481
43,2015,CT,19,34965,0.000543401
43,2007,CO,40,73811,0.000541925
13,2007,CT,19,35110,0.000541156
43,2007,CT,19,35110,0.000541156
18,1999,CO,24,44458,0.000539835
43,2003,CT,15,27941,0.000536845
42,2003,CT,15,27941,0.000536845
32,2009,CT,24,44723,0.000536637
13,2005,MA,31,57784,0.000536481
32,2014,MA,35,65425,0.000534964
3,2003,AR,8,14975,0.000534224
42,2003,AR,8,14975,0.000534224
57,2007,AZ,1,1880,0.000531915
13,2007,AZ,1,1880,0.000531915
10,2007,AZ,1,1880,0.000531915
18,2014,CO,49,92163,0.000531667
30,2017,AZ,4,7554,0.000529521
46,2017,AZ,4,7554,0.000529521
7,2017,AZ,4,7554,0.000529521
42,2018,AR,35,66118,0.000529357
43,2004,CT,18,34008,0.000529287
18,2010,CO,40,75757,0.000528004
43,2010,AR,29,54934,0.000527906
18,2016,MA,32,60669,0.000527452
8,2009,MA,37,70221,0.000526908
32,2017,MA,30,57296,0.000523597
43,2016,CO,51,97769,0.000521638
12,2008,AR,25,47926,0.000521638
43,2008,AR,25,47926,0.000521638
8,2010,MA,37,71228,0.000519459
4,2018,CT,20,38589,0.000518282
55,1999,CO,23,44458,0.000517342
4,1992,CO,1,1941,0.000515198
29,1992,CO,1,1941,0.000515198
34,1992,CO,1,1941,0.000515198
55,1992,CO,1,1941,0.000515198
3,1992,CO,1,1941,0.000515198
26,1992,CO,1,1941,0.000515198
50,1992,CO,1,1941,0.000515198
13,2003,MA,21,40857,0.000513988
20,2002,AR,1,1950,0.000512821
6,2002,AR,1,1950,0.000512821
29,2002,AR,1,1950,0.000512821
25,2002,AR,1,1950,0.000512821
32,2002,AR,1,1950,0.000512821
4,2002,AR,1,1950,0.000512821
32,2007,CT,18,35110,0.000512674
32,2006,CT,15,29297,0.000511998
4,2000,CO,24,46930,0.0005114
37,2013,AR,27,53050,0.000508954
26,2008,AZ,1,1978,0.000505561
30,2008,AZ,1,1978,0.000505561
41,2008,AZ,1,1978,0.000505561
10,2008,AZ,1,1978,0.000505561
7,2008,AZ,1,1978,0.000505561
34,2008,AZ,1,1978,0.000505561
4,2004,AR,15,29703,0.000504999
43,2004,AR,15,29703,0.000504999
20,1991,AL,2,3962,0.000504796
25,2005,AZ,1,1998,0.000500501
43,2005,AZ,1,1998,0.000500501
42,2005,AZ,1,1998,0.000500501
36,2005,AZ,1,1998,0.000500501
41,2005,AZ,1,1998,0.000500501
40,2005,AZ,1,1998,0.000500501
15,2004,CT,17,34008,0.000499882
13,2012,CT,19,38194,0.00049746
4,2012,CT,19,38194,0.00049746
50,2012,CT,19,38194,0.00049746
42,2011,AR,27,54591,0.000494587
46,2001,MA,19,38446,0.0004942
18,2018,CO,48,97234,0.000493654
42,2018,CT,19,38589,0.000492368
43,2006,AR,18,36576,0.000492126
4,2006,AR,18,36576,0.000492126
8,2006,AR,18,36576,0.000492126
13,2011,CT,20,41180,0.000485673
3,2007,AR,19,39741,0.000478096
50,2006,CT,14,29297,0.000477865
18,1997,CO,23,48132,0.000477853
38,2002,MA,19,39767,0.000477783
8,2014,CO,44,92163,0.000477415
55,2007,CO,35,73811,0.000474184
50,2018,CO,46,97234,0.000473086
55,1999,CT,3,6363,0.000471476
8,2004,AR,14,29703,0.000471333
18,2012,CT,18,38194,0.000471278
15,2013,AR,25,53050,0.000471254
25,2001,CT,11,23358,0.000470931
15,2000,CO,22,46930,0.000468783
18,2018,MA,25,53546,0.000466888
8,2007,MA,31,66532,0.000465941
18,2003,CT,13,27941,0.000465266
32,2015,MA,28,60395,0.000463615
50,2013,CT,17,36809,0.000461844
32,2016,MA,28,60669,0.000461521
18,2011,CT,19,41180,0.000461389
52,2017,AR,28,60711,0.000461201
24,2012,AR,26,56411,0.000460903
43,2000,MA,15,32548,0.000460858
15,2009,AR,26,56428,0.000460764
43,2009,AR,26,56428,0.000460764
52,2010,CT,20,43523,0.000459527
13,2002,CT,11,23946,0.000459367
13,2008,CO,36,78504,0.000458575
3,2011,AR,25,54591,0.000457951
15,2015,CT,16,34965,0.0004576
6,2016,AZ,3,6557,0.000457526
19,2016,AZ,3,6557,0.000457526
7,2016,AZ,3,6557,0.000457526
3,2005,AR,16,35143,0.000455283
12,2005,AR,16,35143,0.000455283
55,2003,CO,21,46225,0.0004543
7,2018,AR,30,66118,0.000453734
37,2007,AR,18,39741,0.000452933
3,2015,CO,43,95529,0.000450125
55,2006,CO,34,76121,0.000446657
3,2009,AR,25,56428,0.000443042
8,2001,MA,17,38446,0.000442179
7,2016,AR,27,61211,0.000441097
8,2003,MA,18,40857,0.000440561
34,2011,AR,24,54591,0.000439633
50,2004,AR,13,29703,0.000437666
52,2004,MA,22,50284,0.000437515
50,2011,CT,18,41180,0.000437105
12,2010,CT,19,43523,0.000436551
25,2013,CT,16,36809,0.000434676
43,2006,CO,33,76121,0.00043352
18,2003,CO,20,46225,0.000432666
13,2003,CT,12,27941,0.000429476
8,2006,MA,26,60545,0.000429433
18,2015,CO,41,95529,0.000429189
26,2015,CT,15,34965,0.000429
7,2016,MA,26,60669,0.000428555
7,2012,MA,30,70084,0.000428058
26,2013,AZ,3,7017,0.000427533
15,2008,CT,20,46817,0.000427195
4,2005,CT,14,32783,0.000427051
12,2017,CT,17,39975,0.000425266
32,2009,AZ,2,4707,0.000424899
43,2009,CT,19,44723,0.000424837
36,2012,AZ,2,4742,0.000421763
55,2008,CO,33,78504,0.000420361
7,2017,MA,24,57296,0.000418877
43,2005,CO,33,78835,0.000418596
13,2004,MA,21,50284,0.000417628
18,2002,CT,10,23946,0.000417606
34,2008,AR,20,47926,0.00041731
4,2008,AR,20,47926,0.00041731
50,2015,AR,24,57544,0.000417072
18,2013,CO,35,84486,0.00041427
6,2018,AZ,3,7249,0.00041385
43,2018,AZ,3,7249,0.00041385
52,2011,CT,17,41180,0.000412822
55,1998,CO,21,51040,0.000411442
15,2018,CO,40,97234,0.000411379
26,2018,CO,40,97234,0.000411379
31,2016,CT,16,38905,0.000411258
18,2000,CT,6,14625,0.000410256
8,2000,CT,6,14625,0.000410256
18,2006,CT,12,29297,0.000409598
52,2018,AR,27,66118,0.000408361
12,2001,AR,1,2452,0.00040783
42,2012,AR,23,56411,0.000407722
4,2012,AR,23,56411,0.000407722
8,2008,CO,32,78504,0.000407623
18,2008,CO,32,78504,0.000407623
15,2010,MA,29,71228,0.000407143
18,2000,CO,19,46930,0.000404858
48,2002,CO,16,39918,0.000400822
8,2005,AR,14,35143,0.000398372
8,2005,MA,23,57784,0.000398034
3,2017,CO,39,98112,0.000397505
42,2013,AR,21,53050,0.000395853
15,1997,CO,19,48132,0.000394748
13,2006,CO,30,76121,0.000394109
32,2018,MA,21,53546,0.000392186
12,2011,AZ,2,5101,0.00039208
30,2011,AZ,2,5101,0.00039208
18,2011,AZ,2,5101,0.00039208
18,2010,CT,17,43523,0.000390598
7,2013,MA,27,69368,0.000389228
32,2013,MA,27,69368,0.000389228
18,2018,CT,15,38589,0.000388712
13,2011,CO,30,77660,0.000386299
43,2016,CT,15,38905,0.000385555
50,2001,CT,9,23358,0.000385307
13,2001,CT,9,23358,0.000385307
10,2010,AZ,2,5196,0.000384911
50,2011,AR,21,54591,0.000384679
8,2004,CT,13,34008,0.000382263
13,2012,CO,33,86528,0.000381379
24,2015,MA,23,60395,0.000380826
26,2014,CO,35,92163,0.000379762
8,2008,MA,29,76365,0.000379755
35,2010,MA,27,71228,0.000379064
18,2016,CO,37,97769,0.000378443
17,2007,AR,15,39741,0.000377444
50,2008,AR,18,47926,0.000375579
57,1992,AL,1,2671,0.000374392
13,1992,AL,1,2671,0.000374392
2,1992,AL,1,2671,0.000374392
15,2018,MA,20,53546,0.000373511
18,2009,CO,29,77723,0.00037312
3,2012,AR,21,56411,0.000372268
18,1998,CO,19,51040,0.000372257
18,2009,AR,21,56428,0.000372156
24,2004,AR,11,29703,0.000370333
43,2005,AR,13,35143,0.000369917
3,2000,MA,12,32548,0.000368686
55,2013,CO,31,84486,0.000366925
25,2012,CT,14,38194,0.00036655
55,2005,CT,12,32783,0.000366043
42,2014,AR,19,51925,0.000365912
15,2014,AR,19,51925,0.000365912
15,2011,CT,15,41180,0.000364254
43,2008,CT,17,46817,0.000363116
17,2006,AR,13,36576,0.000355424
50,2009,AR,20,56428,0.000354434
4,2013,CT,13,36809,0.000353174
4,2007,AR,14,39741,0.000352281
13,2002,MA,14,39767,0.000352051
43,2017,CT,14,39975,0.000350219
4,2017,CT,14,39975,0.000350219
22,2011,CO,27,77660,0.000347669
42,2015,AR,20,57544,0.00034756
15,2015,AR,20,57544,0.00034756
13,2014,CO,32,92163,0.000347211
3,2014,AR,18,51925,0.000346654
15,2016,MA,21,60669,0.000346141
43,2010,CT,15,43523,0.000344645
35,2011,MA,24,69868,0.000343505
55,2001,CT,8,23358,0.000342495
38,2000,CT,5,14625,0.00034188
42,2012,CT,13,38194,0.000340368
43,2001,MA,13,38446,0.000338137
34,2004,MA,17,50284,0.00033808
18,2000,MA,11,32548,0.000337962
26,2016,CO,33,97769,0.00033753
43,2018,CT,13,38589,0.000336884
18,2012,AR,19,56411,0.000336814
31,2009,AR,19,56428,0.000336712
4,2009,AR,19,56428,0.000336712
35,2018,MA,18,53546,0.00033616
61,2018,MA,18,53546,0.00033616
13,2005,CT,11,32783,0.00033554
50,2009,CT,15,44723,0.000335398
17,2016,CT,13,38905,0.000334147
15,2002,CT,8,23946,0.000334085
26,1997,CO,16,48132,0.000332419
3,2015,AR,19,57544,0.000330182
12,2010,AR,18,54934,0.000327666
3,2016,CO,32,97769,0.000327302
43,2007,AR,13,39741,0.000327118
55,2013,CT,12,36809,0.000326007
18,2013,CT,12,36809,0.000326007
26,2013,CT,12,36809,0.000326007
42,2017,CT,13,39975,0.000325203
55,2012,CO,28,86528,0.000323595
31,2004,CT,11,34008,0.000323453
15,2003,CT,9,27941,0.000322107
55,2011,CO,25,77660,0.000321916
31,2010,CT,14,43523,0.000321669
55,2009,CO,25,77723,0.000321655
3,2013,AR,17,53050,0.000320452
26,2008,CT,15,46817,0.000320396
13,2013,CO,27,84486,0.00031958
13,2012,AR,18,56411,0.000319087
12,2009,AR,18,56428,0.000318991
55,2018,CO,31,97234,0.000318819
7,2018,MA,17,53546,0.000317484
55,2010,CO,24,75757,0.000316802
26,2017,CO,31,98112,0.000315965
7,2015,MA,19,60395,0.000314596
4,1999,CT,2,6363,0.000314317
32,1999,CT,2,6363,0.000314317
38,1999,CT,2,6363,0.000314317
18,1999,CT,2,6363,0.000314317
26,2017,MA,18,57296,0.000314158
15,2007,CT,11,35110,0.000313301
50,2007,CT,11,35110,0.000313301
18,2012,CO,27,86528,0.000312038
13,1997,CO,15,48132,0.000311643
18,2007,CO,23,73811,0.000311607
15,2018,CT,12,38589,0.000310969
17,2018,CT,12,38589,0.000310969
3,2016,AR,19,61211,0.000310402
13,2009,CO,24,77723,0.000308789
38,2016,CT,12,38905,0.000308444
4,2016,CT,12,38905,0.000308444
26,2016,CT,12,38905,0.000308444
42,2016,CT,12,38905,0.000308444
38,2000,MA,10,32548,0.000307239
46,2000,MA,10,32548,0.000307239
4,2006,CT,9,29297,0.000307199
12,2006,CT,9,29297,0.000307199
18,2005,CT,10,32783,0.000305036
31,2005,CO,24,78835,0.000304433
13,2010,CO,23,75757,0.000303602
22,2010,CO,23,75757,0.000303602
15,2004,AR,9,29703,0.000303
18,2007,AR,12,39741,0.000301955
13,2006,AR,11,36576,0.000300744
15,2006,AR,11,36576,0.000300744
8,2001,CT,7,23358,0.000299683
32,2012,MA,21,70084,0.00029964
12,2008,CT,14,46817,0.000299037
52,2013,CT,11,36809,0.00029884
31,2013,CT,11,36809,0.00029884
15,2010,CT,13,43523,0.000298693
3,2018,CO,29,97234,0.00029825
6,2015,AZ,2,6755,0.000296077
13,2016,AR,18,61211,0.000294065
4,2004,CT,10,34008,0.000294048
18,2004,CT,10,34008,0.000294048
4,2003,MA,12,40857,0.000293707
18,2011,AR,16,54591,0.000293089
42,2002,CT,7,23946,0.000292324
50,2002,CT,7,23946,0.000292324
18,2008,AR,14,47926,0.000292117
12,2011,CT,12,41180,0.000291404
50,2010,AR,16,54934,0.000291259
4,2010,AR,16,54934,0.000291259
26,2009,CT,13,44723,0.000290678
22,2012,CO,25,86528,0.000288924
8,2003,CT,8,27941,0.000286318
50,2003,CT,8,27941,0.000286318
55,2015,CT,10,34965,0.000286
24,2007,MA,19,66532,0.000285577
7,2013,AZ,2,7017,0.000285022
18,2007,CT,10,35110,0.000284819
31,2007,CT,10,35110,0.000284819
13,2005,AR,10,35143,0.000284552
13,2007,CO,21,73811,0.00028451
15,2012,AR,16,56411,0.000283633
13,2009,AR,16,56428,0.000283547
4,2013,AR,15,53050,0.000282752
26,2015,CO,27,95529,0.000282637
18,2014,CT,10,35703,0.000280089
17,2014,CT,10,35703,0.000280089
15,2017,MA,16,57296,0.000279252
12,2007,AR,11,39741,0.000276792
8,2002,MA,11,39767,0.000276611
4,2000,MA,9,32548,0.000276515
62,2018,AZ,2,7249,0.0002759
19,2018,AZ,2,7249,0.0002759
4,2011,AR,15,54591,0.000274771
4,2014,AZ,2,7281,0.000274688
34,2014,AZ,2,7281,0.000274688
18,2014,AZ,2,7281,0.000274688
13,2014,AZ,2,7281,0.000274688
32,2014,AZ,2,7281,0.000274688
52,2014,AZ,2,7281,0.000274688
35,2013,MA,19,69368,0.000273902
26,2000,CT,4,14625,0.000273504
34,2010,AR,15,54934,0.000273055
55,2014,CO,25,92163,0.000271259
15,2008,AR,13,47926,0.000271252
43,1997,CO,13,48132,0.000270091
18,2004,AR,8,29703,0.000269333
13,2004,AR,8,29703,0.000269333
25,2009,CT,12,44723,0.000268318
57,2008,CO,21,78504,0.000267502
6,2017,AZ,2,7554,0.00026476
26,2017,AZ,2,7554,0.00026476
24,2016,MA,16,60669,0.000263726
24,2012,CT,10,38194,0.000261821
12,2012,CT,10,38194,0.000261821
55,2015,CO,25,95529,0.000261701
4,2015,AR,15,57544,0.00026067
26,2013,CO,22,84486,0.000260398
17,2015,CT,9,34965,0.0002574
61,2018,CO,25,97234,0.000257112
15,2016,CT,10,38905,0.000257036
42,2007,CT,9,35110,0.000256337
8,2000,CO,12,46930,0.0002557
18,2010,AR,14,54934,0.000254851
56,1991,AL,1,3962,0.000252398
50,2007,AR,10,39741,0.000251629
13,2015,CO,24,95529,0.000251233
38,2008,AR,12,47926,0.000250386
62,2017,CT,10,39975,0.000250156
13,1999,CO,11,44458,0.000247425
26,1999,CO,11,44458,0.000247425
55,2009,CT,11,44723,0.000245958
18,2016,AR,15,61211,0.000245054
13,2013,AR,13,53050,0.000245052
18,2013,AR,13,53050,0.000245052
18,2011,CO,19,77660,0.000244656
15,2013,CT,9,36809,0.000244505
31,2005,CT,8,32783,0.000244029
25,2007,CO,18,73811,0.000243866
63,2018,MA,13,53546,0.000242782
15,2009,MA,17,70221,0.000242093
24,2008,CO,19,78504,0.000242026
18,2018,AR,16,66118,0.000241992
43,2004,CO,13,53749,0.000241865
13,2004,CO,13,53749,0.000241865
57,2005,CO,19,78835,0.00024101
13,2005,CO,19,78835,0.00024101
24,2011,AR,13,54591,0.000238134
31,2010,AR,13,54934,0.000236648
35,2008,MA,18,76365,0.00023571
55,2012,CT,9,38194,0.000235639
15,2012,CT,9,38194,0.000235639
55,2016,CO,23,97769,0.000235248
17,2004,CT,8,34008,0.000235239
15,1998,CO,12,51040,0.00023511
4,2001,MA,9,38446,0.000234095
54,2018,CT,9,38589,0.000233227
4,2010,CT,10,43523,0.000229764
24,2014,MA,15,65425,0.00022927
15,2011,MA,16,69868,0.000229003
26,2011,MA,16,69868,0.000229003
31,2015,CT,8,34965,0.0002288
35,2012,MA,16,70084,0.000228297
55,2007,CT,8,35110,0.000227855
26,2007,CT,8,35110,0.000227855
50,2013,AR,12,53050,0.000226202
55,2017,CT,9,39975,0.000225141
15,2017,CT,9,39975,0.000225141
17,2017,CT,9,39975,0.000225141
26,2014,CT,8,35703,0.000224071
52,2014,CT,8,35703,0.000224071
25,2014,CT,8,35703,0.000224071
18,2009,CT,10,44723,0.000223599
18,2006,CO,17,76121,0.000223329
43,2001,CO,9,40565,0.000221866
38,2003,MA,9,40857,0.00022028
13,2011,AR,12,54591,0.000219816
26,2012,CO,19,86528,0.000219582
12,2006,AR,8,36576,0.000218723
4,2011,CT,9,41180,0.000218553
8,2007,CO,16,73811,0.00021677
38,2017,AR,13,60711,0.000214129
6,2017,AR,13,60711,0.000214129
55,2017,CO,21,98112,0.000214041
26,2012,MA,15,70084,0.000214029
42,2008,CT,10,46817,0.000213598
57,2009,AZ,1,4707,0.00021245
13,2009,AZ,1,4707,0.00021245
4,2009,AZ,1,4707,0.00021245
10,2009,AZ,1,4707,0.00021245
17,2009,AZ,1,4707,0.00021245
50,2009,AZ,1,4707,0.00021245
6,2016,AR,13,61211,0.00021238
10,2012,AZ,1,4742,0.000210881
4,2012,AZ,1,4742,0.000210881
15,2012,AZ,1,4742,0.000210881
33,2012,AZ,1,4742,0.000210881
30,2012,AZ,1,4742,0.000210881
26,2010,MA,15,71228,0.000210591
52,2012,CT,8,38194,0.000209457
55,2002,CT,5,23946,0.000208803
38,2001,MA,8,38446,0.000208084
24,2001,MA,8,38446,0.000208084
26,2005,MA,12,57784,0.00020767
25,2018,CT,8,38589,0.000207313
55,2010,CT,9,43523,0.000206787
25,2011,CO,16,77660,0.000206026
13,2000,CT,3,14625,0.000205128
26,2004,CO,11,53749,0.000204655
25,2008,CO,16,78504,0.000203811
8,2005,CO,16,78835,0.000202956
38,2004,AR,6,29703,0.000202
24,2013,MA,14,69368,0.000201822
26,2013,MA,14,69368,0.000201822
50,2003,AR,3,14975,0.000200334
25,2015,CT,7,34965,0.0002002
42,2015,CT,7,34965,0.0002002
52,2015,CT,7,34965,0.0002002
4,2007,CT,7,35110,0.000199373
